Current_Customer_Grade,owns_car,wealth_segment,past_3_years_bike_related_purchases,property_valuation,age,label
3rd grade,1,2,97,11,34.0,2
3rd grade,1,3,52,4,26.0,0
3rd grade,1,1,16,7,41.0,2
3rd grade,1,1,46,10,47.0,2
3rd grade,0,2,39,7,42.0,1
3rd grade,1,1,18,5,64.0,2
3rd grade,0,2,6,1,19.0,3
3rd grade,1,1,12,9,22.0,2
3rd grade,1,1,77,2,27.0,3
3rd grade,1,1,18,7,42.0,2
3rd grade,1,1,53,7,46.0,2
3rd grade,0,3,86,9,40.0,0
3rd grade,0,3,17,11,47.0,0
3rd grade,0,2,46,8,44.0,1
3rd grade,0,3,67,8,41.0,0
3rd grade,0,3,4,1,42.0,3
3rd grade,0,1,93,7,29.0,1
3rd grade,0,3,30,4,40.0,3
3rd grade,0,2,67,10,62.0,1
3rd grade,1,1,47,10,63.0,2
3rd grade,0,1,67,4,64.0,3
3rd grade,1,1,69,1,30.0,3
3rd grade,0,1,33,11,64.0,1
3rd grade,0,1,83,7,64.0,1
3rd grade,0,1,92,2,31.0,3
3rd grade,1,1,88,8,47.0,2
3rd grade,0,2,10,9,35.0,1
3rd grade,1,3,19,5,64.0,0
3rd grade,0,1,83,9,54.0,1
3rd grade,1,1,73,5,43.0,2
3rd grade,1,1,58,9,55.0,2
3rd grade,1,1,66,9,28.0,2
3rd grade,0,1,34,10,34.0,1
3rd grade,1,1,83,7,45.0,2
3rd grade,1,1,59,9,38.0,2
3rd grade,1,2,16,12,29.0,2
3rd grade,0,2,2,7,53.0,1
3rd grade,0,3,15,12,56.0,0
3rd grade,1,2,47,7,45.0,2
3rd grade,1,1,36,6,50.0,2
3rd grade,1,3,40,1,49.0,3
3rd grade,1,2,92,7,42.0,2
3rd grade,1,2,3,9,34.0,2
3rd grade,1,1,14,8,30.0,2
3rd grade,0,1,17,7,29.0,1
3rd grade,0,1,59,7,66.0,1
3rd grade,1,2,91,10,36.0,2
3rd grade,0,1,74,9,38.0,1
3rd grade,1,3,53,9,55.0,0
3rd grade,0,1,95,12,30.0,1
3rd grade,1,2,20,9,36.0,2
3rd grade,0,2,36,11,45.0,1
3rd grade,1,3,6,7,21.0,0
3rd grade,1,3,88,11,46.0,0
3rd grade,1,2,45,7,44.0,2
3rd grade,0,1,32,9,20.0,1
3rd grade,0,1,46,7,46.0,1
3rd grade,0,1,48,12,34.0,1
3rd grade,1,1,38,11,42.0,2
3rd grade,0,2,93,10,42.0,1
3rd grade,1,1,82,3,34.0,3
3rd grade,0,1,77,7,47.0,1
3rd grade,1,1,72,7,44.0,2
3rd grade,1,1,37,7,56.0,2
3rd grade,1,1,81,5,39.0,2
3rd grade,1,1,77,7,41.0,2
3rd grade,0,2,91,8,57.0,1
3rd grade,1,3,79,7,30.0,0
3rd grade,0,1,60,8,61.0,1
3rd grade,1,1,20,11,29.0,2
3rd grade,0,1,58,3,43.0,3
3rd grade,1,3,17,9,63.0,0
3rd grade,1,1,31,3,33.0,3
3rd grade,1,3,66,12,42.0,0
3rd grade,0,3,7,9,37.0,0
3rd grade,1,1,9,10,24.0,2
3rd grade,1,2,15,7,61.0,2
3rd grade,0,1,7,8,65.0,1
3rd grade,1,3,67,11,66.0,0
3rd grade,0,1,45,9,19.0,1
3rd grade,1,3,84,9,62.0,0
3rd grade,0,1,74,7,43.0,1
3rd grade,0,3,59,6,21.0,0
3rd grade,0,1,77,11,47.0,1
3rd grade,1,3,11,1,42.0,3
3rd grade,0,1,81,9,24.0,1
3rd grade,1,1,76,11,42.0,2
3rd grade,1,2,27,9,23.0,2
3rd grade,1,1,96,8,36.0,2
3rd grade,1,1,41,7,25.0,2
3rd grade,1,1,35,9,61.0,2
3rd grade,0,2,60,9,66.0,1
3rd grade,0,3,20,10,48.0,0
3rd grade,0,1,38,10,42.0,1
3rd grade,0,1,59,8,39.0,1
3rd grade,1,2,71,2,21.0,3
3rd grade,0,1,22,10,39.0,1
3rd grade,0,1,88,3,50.0,3
3rd grade,0,3,65,3,41.0,3
3rd grade,1,3,70,6,37.0,0
3rd grade,0,1,75,10,63.0,1
3rd grade,1,2,0,5,52.0,3
3rd grade,1,2,97,9,45.0,2
3rd grade,0,3,16,7,43.0,0
3rd grade,0,1,14,8,61.0,1
3rd grade,1,2,27,11,49.0,2
3rd grade,0,1,30,7,31.0,1
3rd grade,1,1,65,7,46.0,2
3rd grade,1,3,44,9,32.0,0
3rd grade,1,3,21,2,41.0,3
3rd grade,0,3,48,10,56.0,0
3rd grade,1,2,81,11,47.0,2
3rd grade,1,3,87,9,46.0,0
3rd grade,1,3,97,10,43.0,0
3rd grade,0,2,33,7,40.0,1
3rd grade,1,1,82,10,54.0,2
3rd grade,0,2,72,6,37.0,1
3rd grade,1,2,76,8,61.0,2
3rd grade,1,2,45,8,46.0,2
3rd grade,1,1,1,5,41.0,2
3rd grade,1,1,78,8,61.0,2
3rd grade,1,3,35,7,21.0,0
3rd grade,1,1,32,11,62.0,2
3rd grade,1,3,60,3,63.0,3
3rd grade,1,1,22,10,66.0,2
3rd grade,0,3,4,9,31.0,0
3rd grade,0,1,78,6,53.0,1
3rd grade,0,1,94,7,22.0,1
3rd grade,1,1,78,11,44.0,2
3rd grade,1,1,23,12,66.0,2
3rd grade,1,3,38,8,42.0,0
3rd grade,1,1,6,9,51.0,2
3rd grade,1,3,6,11,23.0,0
3rd grade,1,1,81,9,47.0,2
3rd grade,1,3,79,5,58.0,0
3rd grade,0,3,33,9,51.0,0
3rd grade,1,3,10,10,25.0,0
3rd grade,0,2,9,2,26.0,3
3rd grade,0,3,97,8,46.0,0
3rd grade,1,1,28,8,43.0,2
3rd grade,1,1,57,6,42.0,2
3rd grade,1,1,5,10,32.0,2
3rd grade,1,1,73,7,24.0,2
3rd grade,1,1,44,5,54.0,2
3rd grade,0,2,91,8,42.0,1
3rd grade,0,1,23,4,43.0,3
3rd grade,1,1,41,3,35.0,3
3rd grade,1,1,18,4,49.0,3
3rd grade,1,3,60,9,66.0,0
3rd grade,0,2,81,12,43.0,1
3rd grade,0,2,35,7,20.0,1
3rd grade,1,2,13,10,50.0,2
3rd grade,1,1,20,10,40.0,2
3rd grade,1,1,66,9,42.0,2
3rd grade,1,2,36,1,53.0,3
3rd grade,1,2,62,10,43.0,2
3rd grade,0,3,8,6,34.0,0
3rd grade,0,1,58,6,59.0,1
3rd grade,1,3,53,8,57.0,0
3rd grade,0,2,89,9,44.0,1
3rd grade,0,1,44,12,34.0,1
3rd grade,1,1,84,5,42.0,2
3rd grade,1,2,42,8,65.0,2
3rd grade,1,1,64,7,40.0,2
3rd grade,0,1,96,11,53.0,1
3rd grade,0,2,36,10,46.0,1
3rd grade,0,1,64,10,46.0,1
3rd grade,1,1,35,7,45.0,2
3rd grade,0,1,7,9,24.0,1
3rd grade,1,2,39,8,43.0,2
3rd grade,0,3,92,6,44.0,0
3rd grade,1,2,12,10,49.0,2
3rd grade,1,1,94,2,40.0,3
3rd grade,1,1,99,9,34.0,2
3rd grade,1,1,29,7,34.0,2
3rd grade,1,1,72,9,20.0,2
3rd grade,0,1,82,7,29.0,1
3rd grade,0,3,6,1,25.0,3
3rd grade,1,1,69,8,64.0,2
3rd grade,1,2,7,7,62.0,2
3rd grade,1,1,88,11,34.0,2
3rd grade,1,2,31,10,40.0,2
3rd grade,0,2,57,3,47.0,3
3rd grade,0,3,18,1,61.0,3
3rd grade,1,2,29,1,23.0,3
3rd grade,1,3,50,8,41.0,0
3rd grade,0,1,16,5,58.0,1
3rd grade,0,2,37,4,65.0,3
3rd grade,1,2,42,5,22.0,3
3rd grade,0,1,80,5,32.0,1
3rd grade,1,1,54,9,47.0,2
3rd grade,0,1,67,9,39.0,1
3rd grade,1,2,28,9,41.0,2
3rd grade,0,3,35,12,26.0,0
3rd grade,1,2,0,2,34.0,3
3rd grade,0,1,41,9,42.0,1
3rd grade,1,2,57,9,58.0,2
3rd grade,0,3,34,11,48.0,0
3rd grade,1,1,14,1,48.0,3
3rd grade,0,1,93,4,49.0,3
3rd grade,1,1,6,9,56.0,2
3rd grade,0,1,88,5,42.0,1
3rd grade,0,1,72,4,47.0,3
3rd grade,1,1,18,9,62.0,2
3rd grade,0,1,72,9,66.0,1
3rd grade,1,2,67,2,52.0,3
3rd grade,0,1,58,5,47.0,1
3rd grade,0,1,65,4,52.0,3
3rd grade,0,3,68,8,64.0,0
3rd grade,0,1,8,6,19.0,1
4th grade,1,3,21,12,39.0,0
4th grade,0,1,99,8,33.0,1
4th grade,1,1,80,2,31.0,3
4th grade,1,1,55,8,40.0,2
4th grade,0,2,0,9,65.0,1
4th grade,0,1,85,7,44.0,1
4th grade,1,1,25,8,54.0,2
4th grade,1,1,54,3,47.0,3
4th grade,0,1,92,6,26.0,1
4th grade,0,1,53,3,44.0,3
4th grade,0,1,15,9,31.0,1
4th grade,0,3,70,9,46.0,0
4th grade,1,1,33,2,42.0,3
4th grade,1,1,80,8,42.0,2
4th grade,0,3,69,8,64.0,0
4th grade,0,1,5,12,39.0,1
4th grade,1,1,23,8,66.0,2
4th grade,1,1,12,5,42.0,2
4th grade,0,3,27,3,49.0,3
4th grade,0,1,79,7,41.0,1
4th grade,1,2,71,7,45.0,2
4th grade,0,3,2,7,32.0,0
4th grade,0,2,66,10,26.0,1
4th grade,0,3,49,7,29.0,0
4th grade,0,3,61,9,57.0,0
4th grade,1,2,45,7,45.0,2
4th grade,0,1,1,10,33.0,1
4th grade,0,1,96,8,42.0,1
4th grade,1,1,73,12,52.0,2
4th grade,0,1,81,2,24.0,3
4th grade,1,3,27,8,31.0,0
4th grade,1,2,90,10,28.0,2
4th grade,0,3,48,7,62.0,0
4th grade,0,1,25,7,64.0,1
4th grade,0,3,38,5,26.0,0
4th grade,0,3,6,4,41.0,3
4th grade,1,3,21,10,34.0,0
4th grade,0,2,28,4,43.0,3
4th grade,0,3,86,8,61.0,0
4th grade,1,1,1,5,46.0,2
4th grade,0,1,19,10,64.0,1
4th grade,1,1,5,10,22.0,2
4th grade,1,1,25,5,46.0,2
4th grade,1,1,5,8,33.0,2
4th grade,0,3,4,2,47.0,3
4th grade,0,1,31,9,60.0,1
4th grade,0,1,85,10,42.0,1
4th grade,1,2,9,4,47.0,3
4th grade,0,1,94,7,33.0,1
4th grade,1,1,40,8,54.0,2
4th grade,0,1,68,1,42.0,3
4th grade,1,3,17,10,20.0,0
4th grade,0,1,32,11,42.0,1
4th grade,0,3,36,5,42.0,0
4th grade,0,2,19,9,19.0,1
4th grade,1,3,95,7,67.0,0
4th grade,0,1,63,1,36.0,3
4th grade,0,3,4,8,53.0,0
4th grade,1,1,30,10,41.0,2
4th grade,0,1,6,6,29.0,1
4th grade,0,2,79,7,34.0,1
4th grade,1,1,48,6,56.0,2
4th grade,0,3,43,8,54.0,0
4th grade,0,1,15,8,62.0,1
4th grade,1,3,86,8,44.0,0
4th grade,0,2,83,10,23.0,1
4th grade,0,1,72,12,60.0,1
4th grade,1,1,41,5,50.0,2
4th grade,1,1,9,10,29.0,2
4th grade,1,1,34,9,61.0,2
4th grade,0,2,16,8,50.0,1
4th grade,0,3,35,10,24.0,0
4th grade,1,2,70,3,55.0,3
4th grade,1,2,12,9,43.0,2
4th grade,1,3,49,9,31.0,0
4th grade,0,1,96,9,26.0,1
4th grade,1,2,10,8,45.0,2
4th grade,1,1,34,6,26.0,2
4th grade,0,1,34,12,66.0,1
4th grade,0,1,22,11,19.0,1
4th grade,1,1,22,9,56.0,2
4th grade,1,1,11,9,32.0,2
4th grade,0,1,66,12,46.0,1
4th grade,0,2,2,8,27.0,1
4th grade,0,2,4,4,47.0,3
4th grade,1,1,34,6,40.0,2
4th grade,0,1,31,10,43.0,1
4th grade,1,3,87,8,46.0,0
4th grade,1,3,37,6,25.0,0
4th grade,0,1,46,10,33.0,1
4th grade,1,3,31,7,42.0,0
4th grade,1,1,58,9,54.0,2
4th grade,0,1,23,9,45.0,1
4th grade,1,1,83,5,46.0,2
4th grade,1,3,10,10,42.0,0
4th grade,0,1,1,4,31.0,3
4th grade,0,3,44,1,40.0,3
4th grade,1,1,40,1,43.0,3
4th grade,1,1,18,10,42.0,2
4th grade,1,1,65,9,44.0,2
4th grade,1,1,95,8,45.0,2
4th grade,1,1,70,9,21.0,2
4th grade,1,2,28,9,49.0,2
4th grade,1,1,65,8,46.0,2
4th grade,1,3,25,10,45.0,0
4th grade,0,1,9,7,42.0,1
4th grade,0,2,36,8,42.0,1
4th grade,1,2,23,9,34.0,2
4th grade,0,1,56,8,42.0,1
4th grade,0,1,95,9,22.0,1
4th grade,1,1,40,8,60.0,2
4th grade,0,3,4,9,43.0,0
4th grade,1,1,1,5,67.0,2
4th grade,1,3,4,3,37.0,3
4th grade,1,3,72,3,53.0,3
4th grade,1,1,53,8,54.0,2
4th grade,0,1,20,11,47.0,1
4th grade,1,1,42,11,23.0,2
4th grade,0,1,47,12,48.0,1
4th grade,0,2,53,9,35.0,1
4th grade,0,1,6,7,66.0,1
4th grade,0,1,97,5,45.0,1
4th grade,1,1,81,8,22.0,2
4th grade,1,1,1,8,45.0,2
4th grade,1,1,56,10,42.0,2
4th grade,1,3,39,10,32.0,0
4th grade,0,2,55,12,57.0,1
4th grade,0,3,66,9,40.0,0
4th grade,0,1,80,9,19.0,1
4th grade,0,1,22,10,56.0,1
4th grade,0,3,36,12,46.0,0
4th grade,0,1,53,9,59.0,1
4th grade,1,1,80,9,49.0,2
4th grade,1,3,23,9,54.0,0
4th grade,0,3,30,10,54.0,0
4th grade,0,1,31,3,26.0,3
4th grade,0,2,29,7,19.0,1
4th grade,1,3,40,9,43.0,0
4th grade,0,3,71,7,35.0,0
4th grade,0,1,82,10,40.0,1
4th grade,1,3,35,9,43.0,0
4th grade,0,1,13,8,64.0,1
4th grade,1,3,25,5,20.0,0
4th grade,0,1,82,9,36.0,1
4th grade,0,2,78,10,56.0,1
4th grade,1,1,69,8,23.0,2
4th grade,1,3,16,9,49.0,0
4th grade,1,3,19,4,57.0,0
4th grade,1,1,97,12,53.0,2
4th grade,0,3,71,6,47.0,0
4th grade,1,1,50,9,42.0,2
4th grade,0,1,97,10,48.0,1
4th grade,1,1,9,7,42.0,2
4th grade,0,2,21,4,19.0,3
4th grade,1,2,40,2,48.0,3
4th grade,0,1,53,5,51.0,1
4th grade,0,2,87,9,40.0,1
4th grade,0,2,71,10,53.0,1
4th grade,1,3,65,7,47.0,0
4th grade,1,3,49,8,46.0,0
4th grade,0,1,32,7,23.0,1
4th grade,1,1,97,9,34.0,2
4th grade,1,2,47,8,56.0,2
4th grade,0,2,59,4,32.0,3
4th grade,0,1,96,7,44.0,1
4th grade,1,3,77,9,39.0,0
4th grade,1,1,0,8,42.0,2
4th grade,0,1,30,10,61.0,1
4th grade,0,1,4,12,34.0,1
4th grade,0,3,15,7,49.0,0
4th grade,0,3,78,8,45.0,0
4th grade,1,1,33,10,30.0,2
4th grade,0,3,94,2,27.0,3
4th grade,0,2,33,8,54.0,1
4th grade,1,2,11,4,43.0,3
4th grade,1,1,29,4,66.0,3
4th grade,1,2,45,6,48.0,2
4th grade,1,1,99,11,46.0,2
4th grade,1,1,16,2,49.0,3
4th grade,1,1,94,9,55.0,2
4th grade,1,1,60,6,40.0,2
4th grade,1,2,93,7,42.0,2
4th grade,0,1,55,3,44.0,3
4th grade,0,1,67,7,53.0,1
4th grade,1,3,11,10,57.0,0
4th grade,0,1,2,10,46.0,1
4th grade,0,1,74,8,46.0,1
4th grade,0,1,54,6,38.0,1
4th grade,0,3,10,3,44.0,3
4th grade,0,3,2,8,41.0,0
4th grade,0,3,96,7,21.0,0
4th grade,0,3,57,7,25.0,0
4th grade,1,2,25,8,35.0,2
4th grade,1,1,68,8,23.0,2
4th grade,0,2,69,10,31.0,1
4th grade,0,1,44,9,21.0,1
4th grade,1,2,99,7,31.0,2
4th grade,1,2,20,5,47.0,3
4th grade,1,2,46,7,54.0,2
4th grade,0,1,84,7,45.0,1
4th grade,0,2,10,7,56.0,1
4th grade,0,1,93,10,80.0,1
4th grade,1,3,16,7,45.0,0
4th grade,0,1,91,9,20.0,1
4th grade,0,1,67,8,22.0,1
4th grade,0,2,72,3,32.0,3
4th grade,1,3,11,8,39.0,0
4th grade,0,3,40,3,64.0,3
4th grade,0,2,94,10,47.0,1
4th grade,0,1,49,11,51.0,1
4th grade,1,1,49,11,30.0,2
4th grade,1,2,11,8,27.0,2
4th grade,0,3,9,8,45.0,0
4th grade,1,1,57,7,41.0,2
4th grade,1,3,2,8,42.0,0
4th grade,0,1,93,1,60.0,3
4th grade,0,2,24,4,57.0,3
4th grade,1,1,61,5,41.0,2
4th grade,1,1,93,1,65.0,3
4th grade,0,1,37,11,34.0,1
4th grade,1,1,92,9,25.0,2
4th grade,0,3,36,4,25.0,3
4th grade,0,1,61,8,28.0,1
4th grade,1,3,27,7,32.0,0
4th grade,1,1,81,8,30.0,2
4th grade,0,3,29,4,50.0,3
4th grade,0,3,22,9,32.0,0
4th grade,0,2,14,11,55.0,1
4th grade,0,3,60,5,33.0,0
4th grade,1,1,39,5,32.0,2
4th grade,1,3,73,8,40.0,0
4th grade,0,3,96,3,58.0,3
4th grade,0,3,53,9,45.0,0
4th grade,1,1,54,5,34.0,2
4th grade,1,1,29,10,30.0,2
4th grade,0,1,25,8,42.0,1
4th grade,1,1,33,9,65.0,2
4th grade,1,1,55,7,66.0,2
4th grade,0,3,35,11,39.0,0
4th grade,1,1,28,10,33.0,2
4th grade,1,2,64,9,44.0,2
4th grade,0,1,32,4,45.0,3
4th grade,1,3,46,6,47.0,0
4th grade,1,1,8,7,65.0,2
4th grade,1,1,68,5,35.0,2
4th grade,0,1,79,5,31.0,1
4th grade,1,1,3,10,51.0,2
4th grade,1,2,77,12,56.0,2
4th grade,0,1,22,8,26.0,1
4th grade,1,1,27,11,43.0,2
4th grade,1,2,31,10,48.0,2
4th grade,0,1,11,9,60.0,1
4th grade,1,3,98,10,36.0,0
4th grade,1,2,73,5,34.0,3
4th grade,0,3,38,8,43.0,0
4th grade,1,3,29,7,58.0,0
4th grade,0,3,24,6,28.0,0
4th grade,1,2,28,10,61.0,2
4th grade,0,1,52,3,42.0,3
4th grade,0,3,49,12,66.0,0
4th grade,0,3,52,3,32.0,3
4th grade,0,1,55,6,49.0,1
4th grade,1,1,74,9,47.0,2
4th grade,0,1,98,6,49.0,1
4th grade,0,1,12,12,58.0,1
4th grade,0,1,9,8,26.0,1
4th grade,1,3,76,2,49.0,3
4th grade,0,1,18,3,52.0,3
4th grade,1,1,18,8,40.0,2
4th grade,1,1,90,3,33.0,3
4th grade,1,1,76,7,51.0,2
4th grade,0,2,22,11,26.0,1
4th grade,1,2,98,6,48.0,2
4th grade,1,3,73,7,43.0,0
4th grade,1,3,68,11,52.0,0
4th grade,0,1,39,8,26.0,1
4th grade,0,1,68,9,30.0,1
4th grade,1,2,33,10,33.0,2
4th grade,0,1,17,2,42.0,3
4th grade,0,2,10,9,46.0,1
4th grade,0,1,11,9,51.0,1
4th grade,0,1,72,7,43.0,1
4th grade,0,1,15,7,60.0,1
4th grade,1,3,60,1,42.0,3
4th grade,1,2,33,7,47.0,2
4th grade,0,2,99,9,44.0,1
4th grade,1,1,97,10,29.0,2
4th grade,1,1,67,9,62.0,2
4th grade,1,1,38,9,34.0,2
4th grade,0,1,64,9,46.0,1
4th grade,1,2,31,10,44.0,2
4th grade,0,1,95,9,58.0,1
4th grade,1,3,3,6,52.0,0
4th grade,0,1,6,10,36.0,1
4th grade,0,2,63,8,55.0,1
4th grade,1,1,96,5,23.0,2
4th grade,0,1,43,2,64.0,3
4th grade,0,2,84,9,43.0,1
4th grade,0,1,61,2,49.0,3
4th grade,1,2,84,9,31.0,2
4th grade,1,2,92,1,28.0,3
4th grade,1,3,7,7,51.0,0
4th grade,0,1,24,11,45.0,1
4th grade,0,1,72,2,41.0,3
4th grade,0,3,62,1,40.0,3
4th grade,1,3,66,9,42.0,0
4th grade,1,2,23,8,51.0,2
4th grade,1,1,98,5,58.0,2
4th grade,0,3,75,10,27.0,0
4th grade,1,1,55,11,46.0,2
4th grade,1,1,22,8,61.0,2
4th grade,1,3,44,8,23.0,0
4th grade,1,2,44,12,45.0,2
4th grade,0,3,14,8,43.0,0
4th grade,1,2,48,2,46.0,3
4th grade,0,1,54,5,27.0,1
4th grade,1,3,65,8,26.0,0
4th grade,1,2,44,5,65.0,3
4th grade,0,2,48,6,19.0,1
4th grade,0,1,50,1,64.0,3
4th grade,0,2,75,2,28.0,3
4th grade,0,1,27,8,42.0,1
4th grade,0,1,95,10,55.0,1
4th grade,1,1,70,2,54.0,3
4th grade,0,1,31,8,23.0,1
4th grade,1,3,52,10,46.0,0
4th grade,1,3,13,9,26.0,0
4th grade,0,1,48,3,35.0,3
4th grade,0,2,20,11,50.0,1
4th grade,1,1,17,8,58.0,2
4th grade,0,2,29,10,45.0,1
4th grade,0,2,15,11,45.0,1
4th grade,1,1,39,5,41.0,2
4th grade,0,2,86,9,37.0,1
4th grade,0,1,39,6,45.0,1
4th grade,1,1,44,10,47.0,2
4th grade,1,1,2,6,42.0,2
4th grade,0,1,73,10,43.0,1
4th grade,1,2,29,10,25.0,2
4th grade,1,1,74,10,20.0,2
4th grade,0,3,61,2,29.0,3
4th grade,1,3,5,12,52.0,0
4th grade,0,1,96,5,41.0,1
4th grade,1,3,13,4,54.0,0
4th grade,0,3,44,8,42.0,0
4th grade,0,1,34,7,42.0,1
4th grade,1,3,20,12,20.0,0
4th grade,1,1,90,8,36.0,2
4th grade,1,3,75,9,25.0,0
4th grade,1,3,28,6,51.0,0
4th grade,1,1,6,9,62.0,2
4th grade,0,3,21,10,43.0,0
4th grade,0,2,38,10,52.0,1
4th grade,1,3,51,7,46.0,0
4th grade,1,2,45,8,42.0,2
4th grade,0,3,27,10,33.0,0
4th grade,1,2,20,9,65.0,2
4th grade,1,1,3,8,42.0,2
4th grade,1,2,89,9,32.0,2
4th grade,0,1,62,3,34.0,3
4th grade,1,1,71,11,56.0,2
4th grade,0,1,63,6,23.0,1
4th grade,1,1,60,7,58.0,2
4th grade,1,3,56,9,46.0,0
4th grade,0,2,13,11,35.0,1
4th grade,1,3,47,7,46.0,0
4th grade,1,3,22,9,32.0,0
4th grade,1,3,83,5,63.0,0
4th grade,1,1,17,7,27.0,2
4th grade,0,2,60,5,63.0,3
4th grade,1,1,81,11,40.0,2
4th grade,0,1,28,9,42.0,1
4th grade,0,2,45,10,43.0,1
