Current_Customer_Grade,owns_car,wealth_segment,past_3_years_bike_related_purchases,property_valuation,age,label
9th grade,0,1,18,3,52,5
9th grade,1,1,18,8,40,6
9th grade,1,1,90,3,33,9
9th grade,1,1,76,7,51,4
9th grade,0,2,22,11,26,3
9th grade,1,2,98,6,48,4
9th grade,1,3,73,7,43,7
9th grade,1,3,68,11,52,7
9th grade,0,1,39,8,26,3
9th grade,0,1,68,9,30,3
9th grade,1,2,33,10,33,2
9th grade,0,1,17,2,42,5
9th grade,0,2,10,9,46,8
9th grade,0,1,11,9,51,8
9th grade,0,1,72,7,43,1
9th grade,0,1,15,7,60,8
9th grade,1,3,60,1,42,9
9th grade,1,2,33,7,47,6
9th grade,0,2,99,9,44,1
9th grade,1,1,97,10,29,4
9th grade,1,1,67,9,62,6
9th grade,1,1,38,9,34,2
9th grade,0,1,64,9,46,1
9th grade,1,2,31,10,44,6
9th grade,0,1,95,9,58,1
9th grade,1,3,3,6,52,7
9th grade,0,1,6,10,36,8
9th grade,0,2,63,8,55,1
9th grade,1,1,96,5,23,4
9th grade,0,1,43,2,64,5
9th grade,0,2,84,9,43,1
9th grade,0,1,61,2,49,5
9th grade,1,2,84,9,31,4
9th grade,1,2,92,1,28,9
9th grade,1,3,7,7,51,7
9th grade,0,1,24,11,45,8
9th grade,0,1,72,2,41,5
9th grade,0,3,62,1,40,5
9th grade,1,3,66,9,42,7
9th grade,1,2,23,8,51,6
9th grade,1,1,98,5,58,4
9th grade,0,3,75,10,27,0
9th grade,1,1,55,11,46,4
9th grade,1,1,22,8,61,6
9th grade,1,3,44,8,23,2
9th grade,1,2,44,12,45,7
9th grade,0,3,14,8,43,0
9th grade,1,2,48,2,46,9
9th grade,0,1,54,5,27,3
9th grade,1,3,65,8,26,2
9th grade,1,2,44,5,65,6
9th grade,0,2,48,6,19,3
9th grade,0,1,50,1,64,5
9th grade,0,2,75,2,28,5
9th grade,0,1,27,8,42,8
9th grade,0,1,95,10,55,1
9th grade,1,1,70,2,54,9
9th grade,0,1,31,8,23,3
9th grade,1,3,52,10,46,7
9th grade,1,3,13,9,26,2
9th grade,0,1,48,3,35,5
9th grade,0,2,20,11,50,8
9th grade,1,1,17,8,58,6
9th grade,0,2,29,10,45,8
9th grade,0,2,15,11,45,8
9th grade,1,1,39,5,41,9
9th grade,0,2,86,9,37,1
9th grade,0,1,39,6,45,8
9th grade,1,1,44,10,47,6
9th grade,1,1,2,6,42,6
9th grade,0,1,73,10,43,1
9th grade,1,2,29,10,25,2
9th grade,1,1,74,10,20,4
9th grade,0,3,61,2,29,5
9th grade,1,3,5,12,52,7
9th grade,0,1,96,5,41,1
9th grade,1,3,13,4,54,7
9th grade,0,3,44,8,42,0
9th grade,0,1,34,7,42,8
9th grade,1,3,20,12,20,2
9th grade,1,1,90,8,36,4
9th grade,1,3,75,9,25,2
9th grade,1,3,28,6,51,7
9th grade,1,1,6,9,62,6
9th grade,0,3,21,10,43,0
9th grade,0,2,38,10,52,8
9th grade,1,3,51,7,46,7
9th grade,1,2,45,8,42,7
9th grade,0,3,27,10,33,0
9th grade,1,2,20,9,65,6
9th grade,1,1,3,8,42,6
9th grade,1,2,89,9,32,4
9th grade,0,1,62,3,34,5
9th grade,1,1,71,11,56,4
9th grade,0,1,63,6,23,3
9th grade,1,1,60,7,58,6
9th grade,1,3,56,9,46,7
9th grade,0,2,13,11,35,8
9th grade,1,3,47,7,46,7
9th grade,1,3,22,9,32,2
9th grade,1,3,83,5,63,7
9th grade,1,1,17,7,27,2
9th grade,0,2,60,5,63,1
9th grade,1,1,81,11,40,4
9th grade,0,1,28,9,42,8
9th grade,0,2,45,10,43,0
9th grade,0,1,23,10,22,3
9th grade,1,1,92,8,22,4
9th grade,0,3,45,6,45,0
9th grade,0,1,26,10,34,3
9th grade,0,2,33,12,54,8
9th grade,0,2,75,8,43,1
9th grade,0,2,42,11,33,3
9th grade,0,2,25,4,21,5
9th grade,1,1,38,10,38,6
9th grade,1,1,69,10,21,4
9th grade,0,1,16,6,44,8
9th grade,1,2,79,6,42,4
9th grade,1,1,52,2,38,9
9th grade,0,2,46,9,49,8
9th grade,1,1,70,10,25,4
9th grade,0,2,69,10,44,1
9th grade,1,1,53,5,49,9
9th grade,1,2,14,3,26,9
9th grade,1,3,67,11,41,7
9th grade,1,1,78,9,31,4
9th grade,1,1,4,9,41,6
9th grade,0,1,89,11,42,1
9th grade,0,1,53,11,45,1
9th grade,0,3,12,3,64,5
9th grade,0,1,2,8,49,8
9th grade,0,2,19,6,51,8
9th grade,1,3,56,11,28,2
9th grade,0,3,11,12,57,0
9th grade,1,3,42,8,22,2
9th grade,0,3,60,7,41,0
9th grade,1,1,97,12,40,4
9th grade,1,2,34,11,25,2
9th grade,0,2,70,1,62,5
9th grade,0,1,80,12,52,1
9th grade,1,1,93,4,28,4
9th grade,1,3,30,11,49,7
9th grade,0,1,54,9,35,3
9th grade,0,1,40,7,41,8
9th grade,1,1,46,10,33,4
9th grade,0,1,73,8,34,3
9th grade,0,1,95,8,43,1
9th grade,1,1,95,9,67,4
9th grade,0,1,15,3,55,5
9th grade,1,2,3,8,43,6
9th grade,1,3,42,9,35,7
9th grade,0,1,31,9,51,8
9th grade,1,1,76,11,25,4
9th grade,1,1,37,12,44,6
9th grade,0,3,45,10,25,0
9th grade,1,1,83,3,43,9
9th grade,0,3,94,8,43,0
9th grade,1,1,38,4,44,9
9th grade,1,1,93,11,63,4
9th grade,1,3,51,9,42,7
9th grade,1,2,70,10,43,4
9th grade,1,2,47,8,43,7
9th grade,0,3,80,8,45,0
9th grade,1,3,88,11,42,7
9th grade,0,1,15,6,36,8
9th grade,0,3,83,2,43,5
9th grade,0,1,94,9,21,3
9th grade,1,1,85,9,53,4
9th grade,1,2,25,9,51,6
9th grade,0,3,25,10,27,0
9th grade,0,1,10,8,48,8
9th grade,1,3,90,3,53,9
9th grade,0,1,65,8,31,3
9th grade,1,2,24,5,42,9
9th grade,0,3,84,12,26,0
9th grade,0,1,50,10,34,3
9th grade,0,2,59,12,56,1
9th grade,1,2,34,6,47,6
9th grade,0,3,27,12,57,0
9th grade,0,1,15,9,51,8
9th grade,1,1,20,10,24,2
9th grade,0,1,86,5,58,1
9th grade,1,2,38,11,37,2
9th grade,1,1,4,8,63,6
9th grade,1,1,82,9,56,4
9th grade,0,1,90,10,41,1
9th grade,0,1,82,5,41,1
9th grade,1,3,56,8,32,7
9th grade,0,1,93,9,28,3
9th grade,1,2,88,7,25,4
9th grade,0,1,36,11,49,8
9th grade,1,1,5,4,50,6
9th grade,0,1,75,7,37,1
9th grade,1,3,20,9,31,2
9th grade,0,2,30,10,24,3
9th grade,0,1,80,2,50,5
9th grade,0,1,14,4,39,5
9th grade,1,2,25,9,44,6
9th grade,1,3,53,3,43,9
9th grade,1,3,80,2,42,9
9th grade,1,1,96,8,46,4
9th grade,1,1,79,8,49,4
9th grade,1,2,38,5,57,9
9th grade,1,3,34,10,43,7
9th grade,1,3,90,7,24,7
9th grade,0,3,88,4,28,0
9th grade,1,1,32,10,61,6
9th grade,0,2,96,8,26,3
9th grade,1,2,4,7,23,2
9th grade,0,1,97,5,45,1
9th grade,0,2,95,2,25,5
9th grade,0,1,87,9,54,1
9th grade,1,1,76,10,49,4
9th grade,1,1,44,10,24,2
9th grade,1,2,42,7,57,6
9th grade,1,2,21,7,44,6
9th grade,1,1,39,1,61,9
9th grade,1,2,10,10,25,2
9th grade,1,2,36,3,26,9
9th grade,1,2,54,11,43,7
9th grade,0,1,75,10,53,1
9th grade,0,2,16,10,53,8
9th grade,0,1,59,1,21,5
9th grade,0,1,46,1,33,5
9th grade,0,2,67,12,27,3
9th grade,0,1,32,8,63,8
9th grade,0,2,18,8,55,8
9th grade,1,3,50,4,22,9
9th grade,0,3,21,9,50,0
9th grade,1,2,88,7,44,4
9th grade,0,3,71,6,44,0
9th grade,1,2,57,8,51,7
9th grade,0,1,56,3,85,1
9th grade,0,3,6,2,21,5
9th grade,0,1,55,9,54,1
9th grade,0,1,43,8,52,8
9th grade,0,1,18,12,62,8
9th grade,1,2,61,5,34,9
9th grade,0,1,52,8,48,1
9th grade,1,1,37,9,26,2
9th grade,1,1,59,7,22,4
9th grade,1,1,10,7,63,6
9th grade,0,1,42,5,37,5
9th grade,0,3,51,5,60,0
9th grade,1,1,69,11,63,6
9th grade,1,1,78,8,44,4
9th grade,1,1,54,11,65,6
9th grade,1,1,25,11,39,6
9th grade,0,1,18,9,40,8
9th grade,1,1,35,7,50,6
9th grade,0,2,65,7,34,3
9th grade,1,1,20,7,46,6
9th grade,1,1,60,7,22,4
9th grade,1,2,88,8,43,4
9th grade,1,2,17,10,42,2
9th grade,1,1,87,11,62,4
9th grade,1,1,6,7,44,6
9th grade,1,3,88,1,44,9
9th grade,0,1,67,10,60,1
9th grade,0,1,24,7,47,8
9th grade,0,1,5,8,30,8
9th grade,1,2,17,7,58,6
9th grade,0,1,74,10,40,1
9th grade,1,1,26,1,48,9
9th grade,1,1,72,3,33,9
9th grade,0,3,11,9,64,0
9th grade,1,1,96,9,46,4
9th grade,1,2,29,8,52,6
9th grade,1,1,27,8,59,6
9th grade,1,1,77,12,66,4
9th grade,0,1,44,12,51,8
9th grade,1,3,71,10,67,7
9th grade,1,3,67,1,31,9
9th grade,0,1,77,9,23,3
9th grade,0,1,96,7,43,1
9th grade,1,1,80,10,55,4
9th grade,0,3,44,10,52,0
9th grade,1,1,48,7,42,6
9th grade,1,1,17,4,45,9
9th grade,0,1,76,3,34,5
9th grade,0,1,10,8,46,8
9th grade,1,1,12,8,49,6
9th grade,1,1,36,8,60,6
9th grade,0,1,8,9,35,8
9th grade,0,3,92,3,38,5
9th grade,0,2,39,11,31,3
9th grade,0,3,53,7,66,0
9th grade,1,3,18,7,28,2
9th grade,1,1,93,7,45,4
9th grade,0,1,18,11,44,8
9th grade,1,1,10,8,41,6
9th grade,0,2,33,9,51,8
9th grade,1,1,27,5,35,9
9th grade,0,2,34,10,40,8
9th grade,1,2,98,9,34,4
9th grade,0,1,34,12,32,3
9th grade,0,1,76,8,65,1
9th grade,1,3,93,1,64,9
9th grade,0,1,65,1,22,5
9th grade,0,3,42,11,47,0
9th grade,0,1,30,4,23,5
9th grade,1,1,82,7,23,4
9th grade,1,2,76,8,44,4
9th grade,1,1,6,7,35,6
9th grade,1,1,9,12,42,6
9th grade,0,1,64,8,28,3
9th grade,0,1,47,8,30,3
9th grade,0,1,87,10,33,3
9th grade,1,3,95,9,20,2
9th grade,1,3,58,10,44,7
9th grade,1,2,69,4,32,9
9th grade,0,2,83,10,23,3
9th grade,1,3,36,7,47,7
9th grade,0,1,71,10,63,1
9th grade,1,1,53,4,28,9
9th grade,0,1,16,9,41,8
9th grade,0,1,62,11,35,3
9th grade,0,1,4,10,35,8
9th grade,1,1,0,11,61,6
9th grade,0,3,53,6,65,0
9th grade,1,2,17,9,40,2
9th grade,0,1,4,7,45,8
9th grade,0,1,6,7,31,8
9th grade,0,3,72,1,28,5
9th grade,0,1,73,8,28,3
9th grade,0,2,17,9,61,8
9th grade,0,2,74,6,21,3
9th grade,1,1,96,9,46,4
9th grade,0,3,65,3,60,5
9th grade,0,1,59,3,37,5
9th grade,0,1,82,11,31,3
9th grade,0,1,64,3,45,5
9th grade,1,1,24,2,40,9
9th grade,1,3,3,6,22,2
9th grade,1,2,48,10,27,2
9th grade,0,1,46,11,53,8
9th grade,1,1,75,7,46,4
9th grade,1,3,16,3,44,9
9th grade,0,3,18,8,47,0
9th grade,0,3,65,8,34,0
9th grade,1,1,93,10,25,4
9th grade,0,1,51,2,29,5
9th grade,1,2,67,6,40,9
9th grade,0,1,53,4,43,5
9th grade,0,3,69,8,46,0
9th grade,0,1,43,7,26,3
9th grade,0,3,73,8,43,0
9th grade,1,1,47,9,43,6
9th grade,0,1,24,9,61,8
9th grade,0,1,51,7,25,3
9th grade,1,3,68,8,42,7
10th grade,0,3,35,8,63,0
10th grade,0,2,46,5,33,5
10th grade,0,2,7,11,36,8
10th grade,0,1,39,6,44,8
10th grade,0,2,37,8,42,8
10th grade,0,1,67,1,22,5
10th grade,0,1,66,10,50,1
10th grade,1,3,66,7,44,7
10th grade,0,1,77,3,22,5
10th grade,1,3,62,8,22,2
10th grade,1,1,98,8,37,4
10th grade,1,2,16,6,48,6
10th grade,0,3,45,5,40,0
10th grade,1,1,5,9,53,6
10th grade,1,1,22,12,27,2
10th grade,0,2,24,8,56,8
10th grade,1,1,94,8,51,4
10th grade,1,3,70,9,58,7
10th grade,0,3,58,5,34,0
10th grade,1,1,26,11,46,6
10th grade,1,2,49,9,48,7
10th grade,1,3,28,12,21,2
10th grade,1,2,29,9,45,6
10th grade,0,1,10,8,44,8
10th grade,1,1,5,12,41,6
10th grade,0,1,68,5,43,5
10th grade,1,1,71,4,26,9
10th grade,1,1,85,9,53,4
10th grade,0,3,68,7,23,0
10th grade,1,1,24,9,22,2
10th grade,1,3,14,6,60,7
10th grade,1,2,55,11,66,7
10th grade,1,1,35,8,33,2
10th grade,0,1,59,10,23,3
10th grade,0,2,69,4,47,5
10th grade,1,1,32,7,39,6
10th grade,0,2,20,12,51,8
10th grade,1,1,60,8,29,4
10th grade,1,1,19,12,60,6
10th grade,1,3,56,6,30,7
10th grade,1,2,25,4,34,9
10th grade,1,1,88,4,43,9
10th grade,1,2,19,12,40,2
10th grade,0,2,43,4,58,5
10th grade,0,2,8,4,48,5
10th grade,1,1,31,7,46,6
10th grade,1,2,49,12,23,2
10th grade,0,2,1,9,57,8
10th grade,1,3,20,2,61,9
10th grade,0,2,50,11,53,8
10th grade,1,3,16,8,43,7
10th grade,1,2,75,10,57,7
10th grade,0,1,98,9,28,3
10th grade,1,1,25,9,43,6
10th grade,1,1,57,9,46,4
10th grade,1,2,2,4,28,2
10th grade,0,1,13,5,42,8
10th grade,0,1,20,9,46,8
10th grade,0,2,46,8,24,3
10th grade,1,3,2,9,43,2
10th grade,1,1,80,12,52,4
10th grade,1,1,97,4,56,4
10th grade,0,2,32,7,63,8
10th grade,0,3,26,9,40,0
10th grade,1,1,4,8,25,2
10th grade,1,1,35,10,65,6
10th grade,0,1,20,8,54,8
10th grade,0,1,54,7,33,3
10th grade,1,3,57,7,32,7
10th grade,0,1,58,10,42,1
10th grade,1,3,43,7,35,7
10th grade,0,1,67,7,58,1
10th grade,0,1,31,4,27,5
10th grade,0,2,37,9,39,0
10th grade,1,2,7,9,44,6
10th grade,0,1,44,6,34,3
10th grade,1,3,18,5,62,7
10th grade,1,2,22,7,60,6
10th grade,0,1,2,8,63,8
10th grade,0,2,38,6,32,3
10th grade,1,2,67,2,59,9
10th grade,0,2,96,9,46,1
10th grade,1,1,14,1,42,9
10th grade,1,2,22,12,23,2
10th grade,0,3,68,3,54,5
10th grade,0,3,16,10,31,0
10th grade,0,1,42,5,53,5
10th grade,1,2,49,10,25,2
10th grade,1,2,66,9,56,7
10th grade,0,1,97,5,28,3
10th grade,1,1,63,10,45,4
10th grade,1,3,25,12,61,7
10th grade,1,1,63,3,28,9
10th grade,0,1,70,8,35,3
10th grade,0,2,40,9,42,8
10th grade,0,1,42,9,65,8
10th grade,1,1,12,1,43,9
10th grade,0,3,84,10,32,0
10th grade,1,2,25,9,43,6
10th grade,0,3,67,5,46,0
10th grade,1,3,59,5,55,7
10th grade,0,1,24,3,47,5
10th grade,0,1,96,8,44,1
10th grade,0,3,85,12,40,0
10th grade,1,1,66,8,44,4
10th grade,0,1,35,9,50,8
10th grade,1,1,99,7,63,4
10th grade,1,2,55,4,21,9
10th grade,1,1,73,6,35,4
10th grade,0,1,33,10,45,8
10th grade,1,1,7,7,61,6
10th grade,1,3,63,7,44,7
10th grade,1,1,48,8,30,4
10th grade,1,1,17,10,20,2
10th grade,1,3,70,11,39,7
10th grade,0,1,29,1,32,5
10th grade,0,2,41,10,43,8
10th grade,1,3,35,6,63,7
10th grade,1,1,26,12,26,2
10th grade,1,1,14,6,29,2
10th grade,1,2,37,6,33,2
10th grade,1,2,23,5,34,9
10th grade,1,1,13,4,43,9
10th grade,0,2,65,7,33,3
10th grade,1,1,3,10,45,6
10th grade,0,2,57,9,21,3
10th grade,1,2,45,10,42,2
10th grade,1,3,6,5,20,2
10th grade,1,1,31,7,25,2
10th grade,1,1,13,9,55,6
10th grade,0,3,64,8,53,0
10th grade,1,3,0,1,60,9
10th grade,0,1,37,7,47,8
10th grade,0,2,14,4,22,5
10th grade,0,1,90,8,62,1
10th grade,0,1,72,2,22,5
10th grade,1,3,64,11,64,7
10th grade,1,2,98,10,45,4
10th grade,0,2,56,12,64,1
10th grade,1,3,88,9,42,7
10th grade,0,1,50,11,58,8
10th grade,1,1,29,7,40,6
10th grade,1,1,73,3,42,9
10th grade,1,1,91,4,35,4
10th grade,0,2,19,1,59,5
10th grade,0,2,42,9,41,0
10th grade,1,3,20,9,63,7
10th grade,1,1,9,10,24,2
10th grade,0,1,35,9,23,3
10th grade,0,1,55,9,61,1
10th grade,0,1,34,5,56,8
10th grade,0,1,22,7,40,8
10th grade,0,1,55,10,52,1
10th grade,0,1,70,9,41,1
10th grade,0,1,18,7,40,8
10th grade,0,2,98,7,55,1
10th grade,0,3,21,9,31,0
10th grade,0,2,69,3,59,5
10th grade,0,1,32,9,48,8
10th grade,0,3,2,10,35,0
10th grade,0,1,51,7,47,1
10th grade,0,1,83,9,50,1
10th grade,0,3,40,10,33,0
10th grade,0,1,72,9,44,1
10th grade,1,1,94,9,42,4
10th grade,1,3,37,9,26,2
10th grade,1,3,99,6,43,7
10th grade,0,1,38,9,42,8
10th grade,0,1,18,10,50,8
10th grade,1,1,19,6,65,6
10th grade,1,1,67,6,42,4
10th grade,0,1,90,9,54,1
10th grade,1,3,2,7,40,2
10th grade,1,1,33,6,43,6
10th grade,0,1,90,3,44,5
10th grade,1,2,17,10,34,2
10th grade,0,2,62,8,46,1
10th grade,1,1,57,8,40,4
10th grade,1,1,41,9,32,2
10th grade,0,1,20,4,25,5
10th grade,0,3,29,8,42,0
10th grade,1,3,82,5,31,7
10th grade,1,1,61,9,35,4
10th grade,0,3,68,12,33,0
10th grade,0,1,63,5,49,1
10th grade,0,2,25,7,26,3
10th grade,1,1,65,1,62,9
10th grade,1,1,90,10,28,4
10th grade,1,2,66,9,55,7
10th grade,1,3,4,5,31,2
10th grade,1,2,88,9,55,7
10th grade,0,1,91,11,42,1
10th grade,0,1,17,9,27,3
10th grade,0,1,1,11,62,8
10th grade,0,2,23,10,43,8
10th grade,1,3,68,12,42,7
10th grade,0,2,60,9,49,1
10th grade,0,2,59,1,21,5
10th grade,1,2,66,11,28,2
10th grade,0,3,73,8,42,0
10th grade,1,3,91,10,54,7
10th grade,0,3,41,8,48,0
10th grade,1,3,70,10,42,7
10th grade,1,1,50,8,51,6
10th grade,1,2,6,5,21,2
10th grade,1,1,77,3,46,9
10th grade,1,1,48,8,41,4
10th grade,1,1,6,2,34,9
10th grade,0,1,83,8,43,1
10th grade,0,1,42,10,56,8
10th grade,1,2,16,8,29,2
10th grade,1,1,13,9,44,6
10th grade,0,1,14,10,47,8
10th grade,1,2,77,9,44,4
10th grade,0,2,16,11,46,8
10th grade,1,1,59,9,31,4
10th grade,1,2,87,9,41,4
10th grade,0,1,49,10,44,8
10th grade,0,2,20,6,37,5
10th grade,1,1,76,2,41,9
10th grade,0,1,36,1,24,5
10th grade,1,3,48,12,35,7
10th grade,0,1,20,8,66,8
10th grade,0,2,27,11,46,8
10th grade,0,1,26,11,49,8
10th grade,1,2,4,8,27,2
10th grade,1,3,52,9,61,7
10th grade,0,2,73,11,55,1
10th grade,0,1,24,10,43,8
10th grade,0,1,17,5,36,5
10th grade,1,3,3,12,58,7
10th grade,1,1,39,2,32,9
10th grade,0,3,74,3,67,5
10th grade,0,1,29,10,35,3
10th grade,1,2,54,8,66,7
10th grade,1,3,35,10,46,7
10th grade,1,3,73,6,39,7
10th grade,1,2,58,5,41,9
10th grade,1,2,74,9,22,2
10th grade,0,1,47,6,20,3
10th grade,0,1,79,9,48,1
10th grade,0,2,85,5,47,1
10th grade,0,2,97,8,46,1
10th grade,0,1,32,4,27,5
10th grade,1,1,90,7,43,4
10th grade,1,1,60,7,54,6
10th grade,0,2,43,7,47,8
10th grade,1,2,35,11,35,2
10th grade,0,2,4,10,42,8
10th grade,1,1,63,8,34,4
10th grade,0,2,20,7,55,8
10th grade,0,1,29,5,32,5
10th grade,0,3,58,7,42,0
10th grade,0,2,53,5,31,5
10th grade,1,1,97,9,43,4
10th grade,0,1,30,10,32,3
10th grade,0,1,52,8,42,1
10th grade,0,2,30,8,23,3
10th grade,1,1,50,6,49,6
10th grade,0,1,3,10,41,8
10th grade,1,1,30,11,36,6
10th grade,1,3,38,11,40,7
10th grade,0,1,23,10,44,8
10th grade,1,3,83,10,43,7
10th grade,0,3,64,11,54,0
10th grade,0,1,8,4,53,8
10th grade,1,3,10,6,43,7
10th grade,0,2,19,10,61,8
10th grade,1,2,44,8,61,6
10th grade,1,1,63,9,56,6
10th grade,0,2,5,9,38,8
10th grade,0,3,53,7,46,0
10th grade,0,1,65,11,41,1
10th grade,1,3,37,10,22,2
10th grade,1,1,23,8,46,6
10th grade,0,1,32,7,43,8
10th grade,0,3,1,7,45,0
10th grade,0,2,28,3,40,5
10th grade,0,1,57,10,51,1
10th grade,0,3,35,6,39,0
10th grade,0,3,23,8,42,0
10th grade,0,3,19,3,47,5
10th grade,0,3,53,9,40,0
10th grade,1,3,74,8,31,7
10th grade,1,3,79,9,51,7
10th grade,0,1,33,9,59,8
10th grade,1,2,6,9,44,6
10th grade,0,1,25,2,28,5
10th grade,0,1,34,11,35,3
10th grade,1,3,80,7,58,7
10th grade,0,3,68,10,39,0
10th grade,0,2,33,8,43,8
10th grade,1,1,81,3,28,9
10th grade,1,3,0,8,34,2
10th grade,1,2,67,1,49,9
10th grade,1,1,71,9,43,4
10th grade,1,3,68,7,39,7
10th grade,1,2,31,2,57,9
10th grade,1,2,12,8,45,6
10th grade,1,1,26,8,44,6
10th grade,0,2,53,8,43,0
10th grade,0,3,98,9,61,0
10th grade,0,1,53,9,65,1
10th grade,1,1,15,10,21,2
10th grade,0,1,90,3,55,5
10th grade,1,3,99,10,53,7
10th grade,0,3,97,10,43,0
10th grade,1,2,30,10,35,2
10th grade,1,1,86,6,49,4
10th grade,1,1,83,10,60,4
10th grade,1,3,33,11,43,7
10th grade,0,3,79,8,22,0
10th grade,0,1,99,7,63,1
10th grade,1,1,9,6,63,6
10th grade,0,1,40,8,32,3
10th grade,1,1,25,10,43,6
10th grade,1,1,18,10,60,6
10th grade,0,3,93,9,62,0
10th grade,0,1,41,11,44,8
10th grade,0,2,30,8,44,8
10th grade,1,3,67,4,52,7
10th grade,0,2,41,10,19,3
10th grade,0,1,15,4,41,5
10th grade,1,3,31,10,42,7
10th grade,0,3,54,7,40,0
10th grade,0,2,37,9,35,3
10th grade,0,2,39,9,55,8
10th grade,0,1,47,3,49,5
10th grade,0,1,70,9,38,1
10th grade,1,1,81,10,45,4
10th grade,0,3,23,5,54,0
10th grade,1,1,49,9,39,4
10th grade,0,1,40,3,57,5
10th grade,0,2,75,3,27,5
10th grade,1,1,15,10,41,6
10th grade,0,1,27,11,51,8
10th grade,1,2,71,10,47,7